Age,Salary
37,96908.66444040777
25,64067.71284128485
39,58265.57239918047
41,99557.99684317177
24,119528.18174784875
55,103749.80610411985
24,89714.9743907131
57,48045.520346028075
20,89097.56064697643
52,67872.58484084137
56,37275.9691370201
57,46558.23189303883
32,98000.28697355902
36,99590.51835157159
22,99820.06616576992
30,33523.577308486405
30,107610.06797488725
20,47996.6555682359
29,86311.1186246404
23,104657.6775899279
48,105994.6343148653
32,89782.66323591906
19,39993.74240774138
24,113896.98168862303
43,111317.82330974951
48,109906.0489304492
55,102953.95035803014
57,98641.9083249193
18,77654.74177161194
45,30252.519931537685
54,86873.0284726805
41,71069.07776820712
19,101106.20190861518
54,31757.100109856336
30,64087.95398196709
49,92822.6292990027
41,98646.87553842769
28,48016.744954741676
25,92500.23072675397
38,30948.823430144184
48,70488.38310756437
26,100453.58985400983
53,76453.7859171744
19,89636.22148542752
43,84644.9055165039
47,62647.19431761128
30,71015.55558297355
46,76209.97387251444
50,108714.04946617424
49,30652.677312466098
19,118393.55841561123
22,60486.74525613182
43,71739.75088791981
27,71205.44821865881
27,58907.10818388444
29,50790.23957692951
37,116571.32092914039
39,67420.94791072927
49,100461.46629008855
34,90701.8992717351
39,87573.42116318014
49,74584.85066107246
42,107250.61909116522
29,61534.57632001359
35,77161.10081505272
44,46391.06405454657
24,96875.85879580856
33,90171.8949351052
46,71407.12298986735
35,67745.04676433088
18,109677.80631680755
58,100478.29346199318
23,81511.08534576747
18,106864.46609587528
46,50178.1812323223
34,55550.2970626943
19,72643.292789089
57,88563.35305932057
42,73830.22557529916
51,43608.20072761576
33,52674.958425934004
19,46656.180050577386
34,41668.37808306302
48,90677.69095655644
25,53117.04582037925
58,89848.82895323171
46,116496.51734758985
53,109000.74605002251
22,98259.01980705849
47,96071.18274733977
52,88645.88398372891
37,59776.7403927524
43,114001.87743574312
57,92983.00954840059
51,43100.0882920041
23,89032.56074381326
34,119265.67648680607
48,58159.48302168514
53,109940.93674427562
37,36514.90105072226
58,83751.73864123941
32,56104.3694139769
51,31225.294927947587
40,97322.75812181756
22,87430.2584634883
33,65186.399324482314
46,113889.44654590134
46,65420.24683737067
59,35561.97365410716
51,108867.09689729764
26,80599.08282770842
55,50239.51342642201
57,59315.44333800323
31,103796.17893631762
44,59231.872211686525
34,34426.209441604246
22,58158.22690339562
52,43592.80466331689
24,48626.48456787201
57,112792.58857323903
56,116757.75699407293
43,49165.09570238663
44,102013.25250269524
57,52560.67421544612
18,108275.19023288276
59,105185.81539438273
47,110884.51427526941
44,114700.16416244973
42,54418.362495041845
53,75120.57261537813
45,102561.34771024241
50,77967.60619679719
48,103278.66250642223
24,114105.28950064782
32,77393.61633659943
24,95539.73160882974
20,110734.8113659092
59,79501.50087014362
20,58923.07665801028
54,50778.26974433308
29,104931.21851004036
19,100161.06495016553
22,65530.75218622318
32,97703.2657797181
34,30266.577353418277
24,92779.70595528555
39,44578.91812838437
39,95790.25541551919
47,33789.901341890356
47,52780.685527088746
26,73648.50108099937
56,60197.43119498175
24,85050.29318780429
21,36800.328962959495
32,87667.3358211152
51,82521.54461443677
50,54634.29087577251
36,111578.23049495398
33,111275.52593851903
45,116648.17780446842
36,77890.39972920084
50,41616.05370173674
55,87918.20941404853
47,42324.98510739597
21,56574.53823028798
48,77676.03976045777
27,80178.61299535866
48,91275.62910281899
38,83381.68443786558
46,43079.22041176818
39,95994.99114257187
46,34125.13215277923
21,56304.84101856212
49,112884.48083076232
36,73357.14306807925
39,42550.42983927894
59,37149.63150862312
54,98476.19971185291
23,56814.065779549244
29,54694.19832914705
41,58943.54530123918
55,70935.03953051429
29,42107.4954230182
49,77427.77149940415
40,73475.16128077396
23,42491.93427863996
54,102358.73135580122
36,115524.8317170948
48,63046.89318290812
49,48211.59377874507
21,93295.37147544243
54,85593.70387673806
44,66429.6414457091
26,69467.05846315715
32,112184.70253302157
39,116658.44996793939
53,48771.69214266609
23,102925.49654447623
18,62641.91971508505
27,110741.7624033166
43,34030.95089615667
59,101813.80410675348
29,45855.764559227595
29,44753.765273469515
39,66605.05068782631
27,80847.28933384895
45,63694.63787763966
26,110160.66364144307
57,109893.50213928938
53,50328.07728240747
40,35373.926106546714
28,72833.8749128818
32,88517.2196661389
42,116177.61466291784
32,92059.99073915143
40,93566.8873304135
33,65727.39204102402
30,82918.16799652552
49,56276.76111062415
53,94434.45186737894
26,109467.08561023515
53,46992.04896569281
47,102452.31104278362
33,46580.49937820901
46,77278.11993523897
18,104225.19373898453
20,81877.92150336565
44,92203.03839175477
43,117141.46804260284
41,67406.03261861572
23,109746.37174097204
45,58110.96156782542
24,63507.82402578274
53,72267.93006619994
41,31370.46289618177
38,72839.54093993711
36,83643.5137150162
25,55289.778271027535
18,62734.49705818309
27,45887.23554723202
43,30613.59750199776
43,90838.01717015699
52,70996.24794767612
47,96341.379693619
52,63981.52832152707
36,110097.30619391221
50,37583.18456475919
18,109612.40347766505
42,97863.83133470523
49,118892.22039655357
22,33828.687415351946
28,94058.7483894581
18,79137.11399773847
31,32055.324761491414
23,56531.655860370956
34,83717.49009834565
31,112830.50295036717
43,88686.36141801294
39,85588.82000594918
21,79107.56024722394
33,63566.52460067307
21,46413.17705796006
53,88898.67856180412
42,90938.1044650271
55,75144.08678396547
48,42422.38699427143
39,44864.82157539973
31,94536.94873885572
19,62438.575952974716
34,116770.44125316523
30,44991.39372855162
50,63341.09123327943
48,115240.14006035514
49,117419.03350124437
32,75920.95756008368
37,92302.67083380741
23,113248.50386999393
37,50354.32865006936
22,37348.22411164185
24,78421.39319465536
52,57124.347637104904
26,52730.31793685087
34,66278.65544665488
40,119951.83015680088
30,36767.226179176985
32,37652.505844802814
31,89527.93129928705
27,71891.22105097945
21,111653.17090346635
24,90909.25627173243
59,42934.74309865237
28,79511.17657121547
46,45325.48904863061
40,48317.72103028896
55,30524.39008356742
32,55891.409444403595
29,53725.42923576497
40,86067.18443568566
45,48856.9541857658
47,110243.88152682374
50,107095.54195306667
58,96621.55504326633
43,78387.88814491071
38,84167.09226942793
27,56327.91162320197
26,56780.94879705188
39,52109.26776691778
30,48887.8145786908
58,66800.5024549816
44,48988.44545779223
50,64731.378651599436
34,70851.04297971667
19,118635.63743145899
28,59388.331978243186
36,110981.70011409665
43,67458.53022572241
58,104283.81804968593
33,57038.94033336648
38,91267.30746903438
31,31016.694860621705
23,70047.26527807521
41,90096.84083332712
29,37919.02582139127
44,71404.22062516451
40,40433.96111997701
49,40100.21583093587
46,41650.89000188008
23,78984.41231820172
39,84237.68552593124
57,53673.99338732662
41,53728.42875653121
37,108649.74454530515
48,98081.82570280539
34,89472.13416294025
45,32495.619299939637
28,50854.882963472446
36,45140.35972589934
46,55162.93201547807
57,80521.87326083139
18,114323.68017975004
51,100510.49661345007
32,112755.13260114827
42,69142.84458123613
33,115191.31358605993
26,105813.27985345498
32,114409.65823711676
43,42622.55700557458
29,94212.88525349906
56,97238.39892074685
24,80955.21726561719
51,115933.22612726758
22,39236.399802599175
59,45388.53165483657
49,68584.05849026515
22,100815.12167950544
30,111276.04938560478
22,54181.029586809644
55,114380.5107961084
47,54418.65017961481
42,47120.905741455565
44,72779.98634475861
46,101072.73424050101
43,97811.12681244707
31,40197.380541705636
33,75085.22800282165
43,53948.87799221383
33,114996.3566342667
38,87029.77656991463
38,44097.11115311981
25,111816.1200359875
55,37180.77506502005
53,114079.29236413036
26,47870.07386818783
52,85414.73381931151
21,68414.0756507937
38,102790.21765177872
54,84626.35692981395
31,86996.30230692084
29,65502.17713703472
35,106804.57471007641
58,49724.10283642055
45,90606.14246664662
38,85934.25606962561
34,35865.499252034766
27,40465.022309110784
22,36165.97870294391
44,97054.9747626286
45,100749.17839263589
55,70791.64813650599
22,45569.507843835
59,67663.88601305522
33,86103.5359164681
43,59412.82318454432
54,81971.57635205254
37,57352.4155742046
30,52060.43220975345
42,84190.85538981644
32,86517.64294501647
31,54638.40463572217
33,48646.58676809473
54,53667.69100120047
32,112528.70760998124
50,77960.14192620036
52,75695.8160203436
43,113170.00782701695
51,42924.44868215023
20,57297.043273247604
38,88293.55201732388
49,48680.838865402846
43,35967.34615091635
37,114748.76166130643
53,96908.44885212243
24,43950.360450758046
52,50051.954314311224
33,43013.8403170245
33,81623.84575688507
33,98152.81174018953
56,100272.69321380336
55,40156.8834279772
29,54070.24448190736
45,88916.94338811131
31,43962.46957724117
33,32118.7460614708
48,106709.70027592442
52,52455.00334416249
40,46342.23203279944
39,96310.58453117612
56,117705.09375769485
21,51244.892210170685
43,68928.09296356856
27,68450.15694394853
46,65810.67009845279
27,106411.46883260229
22,83489.22393420253
21,56983.3894595038
48,41251.01769500904
43,95726.47284403497
49,105203.14969924754
26,109867.9630249519
34,76660.20386969513
59,39372.86125053805
40,102797.67802906333
54,46798.525531376945
39,84117.16938998204
33,56259.05162072429
27,104381.41024162127
18,40618.53419151944
37,103549.30145981946
46,69235.5144422685
41,77542.36366610401
37,34157.54672785732
30,67331.15506766087
38,52623.95276219189
40,43124.995085450035
52,38047.234353284264
20,56558.60416120269
46,72953.96456643689
41,54130.691186602475
57,50653.90252834787
37,96339.12187515145
59,81480.06817349067
54,65321.88561275792
40,61605.158253095506
31,56466.46376945549
45,108204.80921293185
26,112450.52221979017
42,51799.33753581299
37,100981.04208845778
32,78704.73167370708
44,77695.98281879135
56,112150.927644845
32,108414.99390464196
31,50462.63476984283
40,85550.09569521116
54,70632.81111807289
38,102992.05582110664
30,60395.08449303563
22,86333.84471948878
39,77931.54942906479
36,82317.00628777075
32,43053.90966332404
40,38283.0486032731
57,60891.65511955488
48,102784.66133496884
47,103032.52192812238
18,106531.11469300221
21,82856.65691982541
34,72519.09036002256
30,106874.55933776127
56,95781.90486035039
44,44752.738756583974
31,60427.968434952854
51,82932.6718817529
31,41102.65459659291
26,56777.63402365017
21,113758.94563735303
19,39971.71558021171
46,43805.03848790281
53,58058.513409544714
43,32873.38309142493
27,119683.33946239721
25,60443.18672116087
19,79551.09033385062
38,95709.35683547753
48,43208.9577761495
31,77810.18396735506
52,43783.32802903865
29,113444.75141181661
58,105031.65500715551
47,114745.67247473408
46,60295.241401356325
24,90414.59203427142
39,118077.27056247555
41,71283.33573701166
31,84231.51673862664
44,82528.53231250432
29,48425.13701390265
27,75503.33118689878
45,56121.49133133356
49,37694.28136743044
30,45931.59380975442
34,59968.182286365314
52,51264.313755431125
30,45808.56264587934
21,61953.09536318891
35,94546.2202527087
29,60466.3498232704
33,110928.35600954386
38,34333.406793578724
18,42999.66769570955
50,105387.04212997641
35,34682.37382284939
18,43784.334943285314
55,38346.79422251198
24,119989.06442015323
32,118971.35388842151
29,45752.64994845603
22,90627.46006731999
55,68085.20892430423
26,48307.975950016786
27,111784.61088481983
34,105210.34700645313
43,97056.59233836451
55,79809.88757406059
38,32607.424705520254
41,63353.94512492167
43,82306.80519424543
28,76544.8861661705
23,67095.11513836446
47,54045.26866635859
20,72577.49015198553
19,72610.11816022132
22,39850.77210719198
57,102409.84792346286
41,58743.62176046969
44,104019.40044080533
29,43100.772559359306
37,71985.27414503925
32,60188.712564274334
41,119800.98898081479
51,53449.631341523214
21,90963.72681330467
30,66083.93819702324
43,70947.80342252148
59,35731.94749803359
50,64357.52040848008
52,41106.66983808801
56,61736.38839210055
58,100595.8788226463
44,61739.730832006586
23,49059.451521717565
56,56582.52653109227
48,95654.85539033156
30,37277.25110023016
52,82916.59209503545
19,47442.98396821943
21,66408.26493255384
55,96029.07855713756
51,81520.49217074426
41,110508.62251742416
48,111664.53098541842
50,113229.13693182451
48,99589.58651790129
58,100737.24756234493
55,87973.769758093
20,117129.63551250617
30,54674.009637538606
40,72405.44745956596
59,93823.2417679684
52,90377.56530847718
29,110505.10278478602
23,73151.13384053024
37,107612.01602735669
40,60057.07842873888
42,89031.78344425469
50,111494.77505034792
23,96146.74664460159
25,33983.426051841474
43,106746.83345158724
40,100925.41664834777
31,56484.25031983337
51,112404.85424576137
47,30212.825453693258
33,52933.85170988078
20,93194.32833481496
35,49696.21620377869
48,62693.05498584898
18,87114.7042122229
59,79179.3468675075
54,73485.41037539365
40,98258.72844179766
19,33370.71655836882
33,64815.328916140716
22,70555.71450797
48,32851.654162385355
26,30303.693781378704
20,115669.28338262193
57,67429.33430381995
37,75505.2557755392
38,42873.20661028572
46,49978.04223238112
48,116815.87547794894
40,101530.42744575368
45,82743.65339841107
20,84847.03184081675
18,79234.66758717425
26,54401.65314023133
39,32160.191607241006
38,89413.35553668215
29,107684.81679089637
34,42573.90024537138
33,116647.34869491756
59,55465.8372868874
25,44059.479426427715
38,46741.37830441892
33,49225.990635706905
41,51465.32934185495
41,56992.075840085614
31,65514.512366096526
59,64945.317707519855
31,102113.4063337837
25,94335.22129673706
52,41719.95102460866
26,102482.252710221
23,74448.85877514351
50,104909.53513565422
53,114386.52713980645
41,44411.0920092695
18,109166.3695537516
38,32787.90181452172
40,54403.405550626456
20,35391.527327824544
26,100100.33339680577
20,57950.15940274821
39,59206.017245698415
18,36884.25762312341
58,56576.31527104384
24,31968.614935100573
52,96046.96419906759
53,42614.1365843433
46,34432.30401499117
21,56787.32710018326
27,60690.44204041103
49,66108.675703168
25,115886.64939166362
36,36919.001982881055
30,52869.33877141195
42,82670.51434477595
33,106449.5054987126
58,65824.98324248889
21,59876.99416366667
30,49662.31259462415
58,114667.34065843913
56,77540.9697539238
20,70028.19431890555
41,37713.17740003989
48,54979.234520568934
52,94930.55771957675
42,74671.23301627598
19,63437.58667090269
27,31295.065173390325
24,88494.14677536249
44,37650.03304261628
41,115040.80895657066
56,75262.890467308
30,44019.52214931448
38,96338.32988116692
56,84261.29459818504
46,115668.00226894724
43,52826.97865511176
26,53342.34385612389
43,91304.69626552814
45,76719.6057475215
49,67207.91322201569
39,40692.53983992024
54,66583.61090291731
50,55431.96431508993
44,36961.283946484546
55,36273.11998891973
39,31662.883363314064
28,34520.308339490315
19,71592.82037985616
18,66962.5817243887
30,40826.49365488455
23,61941.375757613365
19,87116.63841156435
40,34727.468852352526
33,114241.65531224881
56,99644.48762879314
21,104225.50879219649
35,71282.37998138912
41,63847.4481367688
26,109759.56109929108
57,96268.33239980553
22,46019.57850182016
35,44979.02003915759
22,55904.371468630794
58,47738.59483080957
39,67143.04798979405
51,41193.47541264102
57,113539.45824439563
27,109683.52390300068
58,48647.73724158417
36,55647.34609518727
49,81217.29253255305
44,58082.15761798201
39,106061.50143369708
44,46572.00396208285
42,58883.0221526877
20,65943.79550406174
59,76239.44358958666
36,59738.245242896664
34,93327.39163835315
21,79847.19574908566
57,36893.97386073439
38,63040.97349821283
43,50721.83437721208
19,96133.74011970338
37,65432.556222824314
51,69114.82536849352
42,40643.56765972184
55,100114.69363092222
24,78316.12680333477
36,94273.42749583969
40,107408.51680234888
32,43870.74091073281
33,106665.32728448074
23,95117.55226154589
49,96546.4419267176
56,108534.81521994493
38,35054.4570676023
46,68163.37880343807
28,49326.423783245526
28,94846.99646238163
29,107743.11634197528
37,44761.868893666666
41,103020.40669528299
34,39874.4879877709
33,88835.58851414372
53,99749.91530415091
52,51018.04521612039
21,104972.91135855713
38,87166.87533441476
36,33884.3376564802
22,87457.3390470371
35,70672.58861386939
43,62696.636656285395
39,71599.131009452
32,83937.71543327182
57,103235.98091851389
52,72825.8651804777
43,38104.54749504255
59,71015.40653869128
42,113951.4038414006
22,57314.09228827266
45,36880.607450919335
26,119232.91130439632
25,45747.829214047
35,72317.9077534766
20,97076.87185020986
26,36805.13431811696
18,102476.55631212874
35,68426.91904282274
21,47636.857136819686
33,54108.14917387298
51,51739.24964071466
58,47755.403797020845
29,100358.95889947438
19,104641.48541092742
48,69241.72026357384
38,37180.55763594482
50,107905.9026942552
23,75662.82772098124
48,115853.36822666806
43,60701.37058303725
39,110404.6908900096
57,58071.95592211731
23,45376.766154430574
29,57749.059699658435
19,85389.87137115595
53,71865.57773183897
22,62387.01302301846
35,60084.92754692855
44,34816.02517068779
57,60048.14935910885
37,82277.51264287496
56,76411.32297702052
54,56394.77685232242
23,94188.76998650288
32,100542.86975163728
42,112410.6028056701
32,72914.81065781653
41,63349.68050694364
24,86636.77512365353
33,54400.597794193876
32,33181.25994927048
29,48089.17292583551
46,35476.930539767556
53,88386.10002748141
41,107597.90219992965
18,98182.46342707546
53,105330.49012776362
59,58555.25498699171
46,88031.18318160993
36,56446.68325720518
43,95562.13349395814
45,47971.15393153989
46,74050.87544286161
52,83068.57637631493
53,43744.981232563616
36,99345.80494212103
39,110227.72497623775
18,36832.953069832976
34,116238.85118739927
43,66269.5986393982
50,110778.5249827359
36,62318.33669230799
38,118818.41303255863
42,68948.39805995344
22,84282.64728122405
46,84333.24681547609
42,67464.77079713292
24,81964.22398576874
19,96326.8225822238
22,35692.15605005306
55,56043.876225396176
20,102329.80647921449
23,86917.52411804811
57,62665.141509499226
48,65479.19158095356
36,62221.25494015555
28,36421.56856310298
34,46890.4346589232
57,103636.5092284653
21,68570.9133043307
26,93606.8569548693
18,64438.08369489603
32,114786.71906735058
29,100351.09449882463
28,108108.41938427513
26,101943.1321999421
32,94038.20994256242
47,101024.51674158814
44,105300.76553447539
43,42191.29322513896
29,74262.26710357249
43,113561.09880858197
42,69721.99815533494
36,109545.70279209402
46,32872.32587662969
45,99623.15782807257
33,93928.03564830692
39,57278.12885184855
27,106574.85871141405
33,96891.20681834592
48,54573.18809381324
48,54982.40192111215
59,93416.94683301737
52,66170.08939486813
49,105039.08468524777
39,116059.47103119208
18,58554.545266758396
50,99165.9042745387
49,55439.53011661382
23,80814.6846256688
42,52962.415513376254
31,40085.39407650053
28,79594.39420911833
48,75438.066184516
44,86337.78137108791
47,80488.67194344228
36,89270.86154093416
42,42946.75799464407
49,115200.84468622968
46,72816.57898541132
35,82457.84743225339
39,55724.28802956569
35,59477.5954524368
55,41326.90179313425
18,67736.17224859013
53,98394.56468529774
19,105406.65982033181
59,98808.02063491588
28,81462.32606531464
47,70618.05358402245
25,50665.36918929724
49,36937.16863101712
26,85449.1583987778
48,79950.94683881258
31,102034.99390310426
36,47964.68389068945
21,113437.66847233413
35,110416.69551818223
43,52929.96070248154
58,61151.118779138116
52,79751.51728359768
45,84108.36413126209
22,55698.81873499685
40,81271.84767939846
23,42877.01593523456
36,41825.2011767506
23,96137.65386832455
20,102496.08234136115
18,113612.16902930134
38,52077.1396777803
52,56914.25706268044
19,37111.60366884538
42,33802.01599731545
32,32702.55744085812
49,117562.03606900001
18,87227.1684246625
43,49908.365623775986
44,56086.4307373036
48,70852.43143950184
46,58676.55385181089
48,86788.56549108321
19,55777.17266654823
56,82157.67298306781
30,62977.08318975386
31,68470.29250920872
20,63986.623701745826
27,80964.49429086581
56,117837.52416475835
25,55746.819363406605
52,119586.18867173603
51,89875.17316424464
48,118432.52790911081
44,48420.431184785026
41,73052.76738831334
27,62487.81379619604
46,113216.95896209078
51,66777.42313901635
44,55846.5861613257
26,60974.25665751381
34,93235.98707935345
43,73637.14078095541
49,62556.17256211948
57,57236.35556276904
26,42933.30112667614
31,118597.17875131978
51,99018.17848143364
41,49545.595496258844
21,119477.33913608623
45,37392.680150515356
42,34103.02112407289
28,44166.3125312816
55,59155.35044062968
22,33608.33018918629
28,101639.61566451895
24,88190.36487100854
56,50326.800041339484
59,71809.04314600813
33,68956.90057799048
45,69038.1018620454
38,100471.81437320009
20,112129.69902179581
44,33583.88099682902
21,112672.24429867105
48,35528.35989651708
21,75775.55173749855
20,35143.03168636198
24,79219.55115174649
25,105787.65426643111
44,46700.45508814175
40,36155.93256973759
35,63194.97257116779
59,54700.36250002624
37,63925.44636183984
53,36786.71211039089
30,33242.10277277132
20,78845.84272894164
35,67060.32298339694
37,114134.86270151213
39,63444.10426084179
27,110699.43448438986
36,84042.15716607237
39,71130.55789880615
49,56991.350436672335
19,85150.96426660397
22,58578.50735463205
48,119986.6896357647
32,52531.86049053095
30,49970.56582472561
48,37628.6110058401
19,66488.52899057651
25,44880.95206739405
24,46793.69921826483
43,86327.14311942933
47,91053.75773518259
55,72064.75375552486
50,86534.6555408322
41,50373.98338875636
33,95267.29827506468
27,104862.43458388785
19,114204.10745888717
33,91711.41738729077
45,112113.71294857688
46,105235.13496351903
57,108877.66848179435
56,42630.09856162686
24,46649.524286521206
36,50402.06762206399
33,43284.54974937135
53,56754.8989578767
54,39640.34680110125
28,67939.31736500157
54,114666.1492125188
35,112865.22196356284
23,52285.10809458983
41,86415.65167611663
30,59027.54129169406
43,37128.45388804879
44,83206.4546443403
46,85562.2531169432
24,73213.04136985476
38,80395.09143519678
38,58965.093355130026
40,91828.66628808682
22,92905.99564767577
51,117449.90723119228
35,63918.229020201645
45,58393.04938346855
42,56600.05382409276
55,45280.91773865397
18,108959.46220122065
42,119220.11177288755
38,104447.83603519706
41,45550.94445241637
36,72427.14579952514
40,84574.25598745319
29,86526.29403838607
46,57436.24322822533
29,110844.62455774374
32,112478.11303883347
48,44498.35163916555
29,114852.9920440941
42,91906.36587533659
49,114062.85291964264
37,42894.24941303709
41,66750.26679565178
31,98519.5599699799
32,49709.11476355131
58,81594.62296668708
50,43392.595839065325
46,57334.72455773811
44,54141.582663625246
37,70512.02896943688
51,111708.44702299865
26,67001.51103638919
46,33670.96450647934
46,53401.182675697724
31,88144.5824167325
48,74067.21542890827
22,71352.54542994386
59,74707.22754135774
31,66025.69698482941
21,94509.7130079922
41,62083.35849080853
36,67821.6313087775
23,34453.10020570154
43,55669.233036147816
31,60442.88506780767
47,110324.04047940615
35,81310.70799351059
27,82633.4120124448
38,45142.88900653973
47,93053.73139026522
45,40165.79015046031
46,92392.16843557138
50,109894.37152883783
43,65094.1252715876
38,94489.03513876736
36,47838.08207965296
52,115885.04583371863
31,30470.58511142525
49,42997.62230396763
38,104125.4161585202
23,100073.39365021406
25,85419.04011848767
33,35345.000453781366
39,104827.19433262573
28,50046.8066928538
28,73717.56492791255
35,97528.38408238054
23,57329.23906111741
57,107817.26556693992
58,53182.38853145103
21,57859.0842736798
20,78391.19131299425
23,38673.196975372135
40,41037.14517697373
43,55964.10861046874
53,101791.07024070695
43,76679.10313424184
51,108174.18266965658
25,99378.55023377339
57,113954.91976445564
19,103574.12638490941
59,65943.55162596163
24,101286.40499063539
25,95149.56991171106
51,87915.58579923812
28,61168.6190495828
28,105369.62818733975
48,39859.38248126639
59,65813.36314278949
51,38035.65790590245
58,66964.23325846664
55,67849.03473217097
23,94571.13933747844
37,67090.03268231294
48,76426.92144438752
47,48996.03983754016
29,84594.90585450803
34,93705.79666573138
35,59520.947724315265
55,96880.62291674461
28,86119.23136750268
43,80037.83071309805
40,119763.49340873925
59,95877.52913482473
53,50019.49911690793
19,67271.01825251033
40,72028.49241623422
44,114241.72435258974
41,90277.2300814306
59,99821.07833444128
47,63695.37709762702
52,53714.78245408886
49,60466.52060092338
56,64704.9739090235
26,87692.1417314035
22,68398.27948674903
19,97061.87945464923
41,31855.159307252343
34,47167.13968019315
36,83354.58074252092
37,35409.627912731405
54,50992.015864622575
43,33698.9479577528
19,72118.39570563391
42,119286.42759868626
44,106964.64672057546
32,117082.84896869733
33,114633.35267716667
20,58080.94519419948
18,71352.08376626547
32,104667.59456085257
50,58466.2618963219
46,68788.07116909072
45,88538.5960257829
54,49106.25270680103
22,103764.97638391219
37,85492.53652152524
27,75513.43278851386
28,53424.69471891077
18,40283.446608613885
23,35009.125111911184
48,53039.139939945075
59,77475.67762434181
34,50408.46228342088
32,41820.429321663774
39,46392.99919273677
43,96437.0669530848
45,75553.59549168838
43,61266.901700414484
36,53215.64544081397
50,66381.26465973743
43,76330.83288339956
38,60391.53377101885
52,45247.02053274083
33,31007.896755472073
42,33259.20609021304
23,50455.69985165389
26,92955.45188700194
52,105153.94484446739
55,95900.77221019471
43,43512.10629641825
25,52167.02710008603
25,47140.04483642188
21,107913.3071370247
39,113580.57739663555
39,99896.26498157436
18,43256.02725666964
19,39526.65120960527
51,68790.13741758771
44,97477.63464273686
36,92893.81303507913
36,115178.2999059757
52,89601.0563399368
59,38137.80036015286
38,62128.31993610812
42,62499.91731932673
55,66113.47780504951
59,105120.76630026329
25,90496.2323048028
24,105146.60432228858
51,47964.672739077105
36,37605.12332811509
51,45270.929621374606
44,68865.16032796152
43,31846.59053854109
47,86659.04814961186
36,74927.24314253079
31,79601.4342943491
34,72738.04790110508
31,79122.85272626046
26,99236.05743294329
33,39967.54962040006
39,71162.72438685496
42,51692.64757965262
56,99881.32299228686
52,103052.22340865259
36,75947.86749460033
26,99471.96702462761
32,101395.68715706412
52,94145.4687096324
28,31150.26042343502
46,112568.82189712547
55,86253.7628553118
20,60103.23539998419
28,85781.89845618991
52,101968.15490750331
19,97983.12587582543
27,58853.46891650975
52,41002.31759457279
42,32932.03767426386
55,117914.83090179447
27,55841.54009126805
24,50643.49738525309
51,40006.636240325155
31,69959.6393622772
24,40460.70925397553
59,50908.56329627384
32,112767.85881381773
49,92529.76531070608
50,57274.943135591384
34,66807.30050999354
20,41448.276949458086
47,66723.19200424856
47,32492.20941172498
35,67911.39893136286
57,77411.60400021268
51,31145.64709719009
34,97881.21304242748
49,110674.66703852867
44,115254.10352077514
48,111225.12131592812
18,109904.35913797158
51,99267.64212829071
31,33662.9361767393
47,92230.73651101887
19,59557.63121067845
36,66768.00412321443
42,37383.04315594607
23,42239.00984123028
45,108474.92339757105
29,64372.44461162131
33,34413.090037321155
47,33047.962760258895
57,99846.65241019636
45,62273.034840033106
36,83951.94987784843
58,101693.8907140425
48,31196.424636532898
41,114742.88065807855
45,74770.8088344901
56,56251.720664527194
24,58422.610833655184
49,113829.67854484968
24,79984.03673067052
54,56913.6876628437
55,45745.337705859856
25,34883.91950079074
41,31383.37870776033
46,63922.816379818614
23,41870.1684956408
55,37706.011482050504
59,30228.387503910413
54,77773.56339292583
25,57212.763440672024
54,52089.25441172731
18,76044.39862429618
34,78475.51133403077
43,104456.06845107216
28,114947.03957171671
46,54082.4927096781
37,51978.914114222556
39,91884.38619810718
58,39832.46920188414
44,42691.270329272804
46,103615.77244615908
23,55467.17777957288
22,111416.26430357933
54,92234.46617507277
21,119393.45400708461
24,56162.046129389404
26,36457.29230453955
28,61603.978269458734
57,107617.54722587514
20,103072.25635491541
54,36185.34373001353
41,59924.928520837304
55,75918.48309039994
48,31163.0691491913
39,82125.2307153162
48,58612.47415451685
52,103411.7049769005
28,43952.57046144908
44,62078.584975021164
44,90812.91307178266
53,42229.46576236654
50,87354.15156377785
37,109334.94331155771
26,49407.87017248785
58,97608.66761177758
58,61668.76114981178
40,67651.87757523483
43,42912.70420213896
38,90813.48031066632
59,62848.40646597478
34,100291.65878898728
34,86887.36787937627
28,52346.21925209175
34,92214.45053074788
35,70796.9446089058
32,71041.00926582605
55,55019.68961017845
45,65196.795821859334
23,87420.37276736688
19,102825.12015852085
36,45826.26821155703
21,78198.83688073809
43,56476.85868235578
46,109696.88716426566
46,55698.917907441624
37,39304.79967593282
57,104653.26602310014
44,34073.28272180604
58,33084.694303346514
20,78857.38644370207
51,45375.19057539758
25,45404.60865171452
31,61675.03356343123
25,91918.86703601139
25,64473.59022320834
23,95446.70641607794
53,83417.32724235253
22,63230.33478417676
45,114885.7691359695
33,107573.18592693104
42,112397.82913027663
35,64026.37167846444
52,48797.17500005512
39,63462.12210947682
41,74584.3178500839
52,44518.566355216884
52,30561.13525952032
51,59315.10412711548
24,85835.39472402204
22,112002.13213591503
45,95230.25658830974
57,61428.75874264641
30,106916.22085251463
34,103042.53313240175
41,62274.77040517956
55,56681.52636471934
19,84335.37320003395
56,58460.41873701716
33,97164.9515385372
19,44568.02820258305
58,71991.14365123292
23,63381.06424480634
37,72490.44039660215
42,66634.42407050243
56,119639.83820794981
22,87516.98741202109
46,84518.51263096195
39,102117.78132983597
20,86067.46037250309
